Entity,Code,Year,Oil consumption - TWh,Gas consumption - TWh,Coal consumption - TWh
Greece,GRC,1986,143.58202,1.13875,67.09347
Greece,GRC,1987,155.96172,1.3,76.59518
Greece,GRC,1988,161.07315,1.55925,85.96896
Greece,GRC,1989,177.45236,1.5725,92.42361
Greece,GRC,1990,186.74254,1.6064999,93.72659
Greece,GRC,1991,190.55426,1.587,90.17141
Greece,GRC,1992,194.52258,1.4664999,94.088234
Greece,GRC,1993,198.51204,1.0815,94.04727
Greece,GRC,1994,203.04323,0.55324996,94.24909
Greece,GRC,1995,211.81287,0.51025,93.93198
Greece,GRC,1996,219.88054,0.57325,91.37747
Greece,GRC,1997,222.05852,1.98875,98.41099
Greece,GRC,1998,232.47917,8.145165,102.95045
Greece,GRC,1999,227.0115,14.603705,99.02892
Greece,GRC,2000,236.24866,19.601875,104.9478
Greece,GRC,2001,239.5707,19.344769,108.47605
Greece,GRC,2002,240.72467,20.80514,104.36563
Greece,GRC,2003,252.75017,23.520193,104.92748
Greece,GRC,2004,247.72807,25.854729,107.55803
Greece,GRC,2005,249.09126,26.0325,106.09819
Greece,GRC,2006,260.48984,30.692999,97.70742
Greece,GRC,2007,263.44052,38.867813,103.01639
Greece,GRC,2008,252.5715,45.02978,96.96925
Greece,GRC,2009,236.80884,37.812714,98.008194
Greece,GRC,2010,214.71916,41.439564,91.50558
Greece,GRC,2011,204.57788,51.09987,91.84949
Greece,GRC,2012,178.33144,46.96464,94.6589
Greece,GRC,2013,164.76158,41.45214,81.26121
Greece,GRC,2014,163.353,31.60299,78.09801
Greece,GRC,2015,170.19884,34.126534,65.440796
Greece,GRC,2016,169.91696,44.420002,50.69211
Greece,GRC,2017,173.9932,53.57,55.779747
Greece,GRC,2018,171.97284,52.450996,54.774902
Greece,GRC,2019,177.19585,57.583,37.175343
Greece,GRC,2020,143.45924,63.426598,21.294855
Greece,GRC,2021,151.99896,69.8031,19.91156
Greece,GRC,2022,171.01018,61.967,20.013203
High-income countries,,1965,13659.541,4814.0576,10176.289
High-income countries,,1966,14660.502,5217.048,10129.451
High-income countries,,1967,15733.98,5576.4087,9947.566
High-income countries,,1968,17105.662,6104.979,10173.0625
High-income countries,,1969,18580.105,6734.8906,10307.72
High-income countries,,1970,20169.906,7306.234,10155.094
High-income countries,,1971,21138.852,7776.914,9635.527
High-income countries,,1972,22674.117,8193.013,9561.42
High-income countries,,1973,24389.547,8429.523,9956.408
High-income countries,,1974,23336.95,8500.762,9871.146
High-income countries,,1975,22529.379,8221.012,9688.961
High-income countries,,1976,24063.598,8557.812,10227.338
High-income countries,,1977,24693.797,8656.708,10354.648
High-income countries,,1978,25608.871,8866.396,10296.286
High-income countries,,1979,25793.562,9296.496,10942.057
High-income countries,,1980,23919.682,9235.812,11327.567
High-income countries,,1981,22541.781,9103.697,11454.415
High-income countries,,1982,21433.541,8723.053,11307.303
High-income countries,,1983,21112.693,8536.352,11569.627
High-income countries,,1984,21667.73,9225.09,12060.209
High-income countries,,1985,21660.145,9285.199,12561.109
High-income countries,,1986,22452,9147.004,12413.555
High-income countries,,1987,22763.02,9634.652,12763.407
High-income countries,,1988,23667.68,9976.09,13072.27
High-income countries,,1989,23981.682,10504.104,13146.609
High-income countries,,1990,24201.377,10698.893,12765.96
High-income countries,,1991,24242.225,11016.834,12469.898
High-income countries,,1992,24798.053,11281.697,12171.548
High-income countries,,1993,24875.273,11698.884,12144.598
High-income countries,,1994,25696.496,11993.33,12112.066
High-income countries,,1995,26162.945,12643.574,12180.911
High-income countries,,1996,26858.207,13269.164,12541.252
High-income countries,,1997,27246.102,13393.672,12627.016
High-income countries,,1998,27415.863,13479.916,12559.773
High-income countries,,1999,27896.441,13822.193,12454.678
High-income countries,,2000,27904.887,14375.3125,13005.607
High-income countries,,2001,28058.54,14324.859,12945.047
High-income countries,,2002,28104.934,14678.742,13071.027
High-income countries,,2003,28541.252,14906.941,13441.576
High-income countries,,2004,29203.562,15230.191,13495.628
High-income countries,,2005,29304.691,15418.213,13576.01
High-income countries,,2006,29231.941,15467.205,13638.623
High-income countries,,2007,29133.428,16028.153,13858.391
High-income countries,,2008,28298.55,16419.98,13586.325
High-income countries,,2009,27122.945,15874.468,12113.786
High-income countries,,2010,27642.367,17047.572,12826.355
High-income countries,,2011,27367.297,17033.102,12578.184
High-income countries,,2012,27228.113,17517.25,12048.41
High-income countries,,2013,27186.98,17840.408,12214.199
High-income countries,,2014,27184.816,17580.13,11975.582
High-income countries,,2015,27700.129,18104.486,11216.65
High-income countries,,2016,28122.26,18458.45,10542.664
High-income countries,,2017,28331.172,18623.303,10444.242
High-income countries,,2018,28451.094,19524.82,10075.442
High-income countries,,2019,28093.934,19955.55,8902.242
High-income countries,,2020,24850.373,19479.432,7624.5215
High-income countries,,2021,26339.812,19939.734,8344.676
High-income countries,,2022,27073.508,19862.852,8013.489
Hong Kong,HKG,1965,24.871521,,1.43049
Hong Kong,HKG,1966,27.293041,,1.23278
Hong Kong,HKG,1967,32.704254,,0.98855
Hong Kong,HKG,1968,35.71866,,0.70943
Hong Kong,HKG,1969,42.38126,,0.41868
Hong Kong,HKG,1970,45.737446,,0.24422999
Hong Kong,HKG,1971,48.245647,,0.31401
Hong Kong,HKG,1972,55.002895,,0.15119
Hong Kong,HKG,1973,57.120667,,0.08141
Hong Kong,HKG,1974,58.476112,,0.08141
Hong Kong,HKG,1975,55.057316,,0.06978
Hong Kong,HKG,1976,64.99793,,0.09304
Hong Kong,HKG,1977,70.20239,,0.08141
Hong Kong,HKG,1978,72.9587,,0.058149997
Hong Kong,HKG,1979,74.71644,,0.04652
Hong Kong,HKG,1980,76.37257,,0.02326
Hong Kong,HKG,1981,81.00214,,0.40704998
Hong Kong,HKG,1982,78.94145,,10.40885
Hong Kong,HKG,1983,70.29673,,24.446259
Hong Kong,HKG,1984,65.150055,,31.91272
Hong Kong,HKG,1985,61.261135,,39.507107
Hong Kong,HKG,1986,59.873386,,45.717525
Hong Kong,HKG,1987,58.730118,,57.28938
Hong Kong,HKG,1988,67.369705,,66.27937
Hong Kong,HKG,1989,71.84667,,71.01278
Hong Kong,HKG,1990,75.48578,,63.87196
Hong Kong,HKG,1991,75.47003,,68.91938
Hong Kong,HKG,1992,96.86926,,73.059654
Hong Kong,HKG,1993,100.89406,,84.608246
Hong Kong,HKG,1994,107.65178,,60.44111
Hong Kong,HKG,1995,115.225426,0.3039472,65.15126
Hong Kong,HKG,1996,112.90665,19.268679,48.415688
Hong Kong,HKG,1997,111.75032,30.086594,40.85619
Hong Kong,HKG,1998,107.219894,28.225657,50.78821
Hong Kong,HKG,1999,114.0835,31.124636,43.41361
Hong Kong,HKG,2000,118.88865,28.136944,50.449722
Hong Kong,HKG,2001,141.33519,28.3967,79.68833
Hong Kong,HKG,2002,154.46637,26.977533,61.98861
Hong Kong,HKG,2003,155.44257,17.347586,78.61528
Hong Kong,HKG,2004,183.05957,25.06098,73.40639
Hong Kong,HKG,2005,165.10948,25.118761,79.86221
Hong Kong,HKG,2006,178.45949,27.556843,79.73417
Hong Kong,HKG,2007,191.26967,25.744291,86.998055
Hong Kong,HKG,2008,173.34848,29.780863,79.721664
Hong Kong,HKG,2009,196.68486,28.922623,83.24778
Hong Kong,HKG,2010,212.63667,35.943127,72.42305
Hong Kong,HKG,2011,214.10521,28.62538,86.14694
Hong Kong,HKG,2012,205.13832,26.359234,84.79666
Hong Kong,HKG,2013,209.5656,24.833277,90.37639
Hong Kong,HKG,2014,198.40915,23.870398,94.726105
Hong Kong,HKG,2015,217.86047,30.456371,77.90111
Hong Kong,HKG,2016,225.61047,31.265652,77.89527
Hong Kong,HKG,2017,254.95518,31.161383,72.96777
Hong Kong,HKG,2018,258.11298,30.1735,74.94055
Hong Kong,HKG,2019,241.28253,31.161623,71.769165
Hong Kong,HKG,2020,169.68233,49.442585,38.230556
Hong Kong,HKG,2021,151.84547,48.25467,42.464996
Hong Kong,HKG,2022,130.57237,45.14507,41.76583
Hungary,HUN,1965,44.27309,13.597249,126.88329
Hungary,HUN,1966,48.626213,16.85625,121.684685
Hungary,HUN,1967,51.44969,21.634748,105.56551
Hungary,HUN,1968,53.92054,27.228998,104.19316
Hungary,HUN,1969,60.31394,32.416,105.75159
Hungary,HUN,1970,70.053635,36.353,107.472824
Hungary,HUN,1971,78.927284,37.8555,104.03034
Hungary,HUN,1972,85.993385,40.85975,101.099594
Hungary,HUN,1973,96.752205,48.52025,101.62294
Hungary,HUN,1974,105.922,51.6755,96.924416
Hungary,HUN,1975,119.49149,57.403248,92.34219
Hungary,HUN,1976,125.17622,68.927246,93.56335
Hungary,HUN,1977,133.09102,74.27975,95.16828
Hungary,HUN,1978,147.2131,81.34125,95.07525
Hungary,HUN,1979,138.7098,85.92225,95.80794
Hungary,HUN,1980,134.84071,92.71975,93.94714
Hungary,HUN,1981,128.84254,94.840996,94.40071
Hungary,HUN,1982,122.050125,99.048744,98.42468
Hungary,HUN,1983,115.73054,98.74574,92.528275
Hungary,HUN,1984,121.191,100.5655,90.03946
Hungary,HUN,1985,123.433754,102.6675,88.43452
Hungary,HUN,1986,114.00162,108.902245,87.399445
Hungary,HUN,1987,119.51186,108.11625,87.35293
Hungary,HUN,1988,110.64611,106.93825,82.42181
Hungary,HUN,1989,107.246796,108.948,73.82724
Hungary,HUN,1990,108.4448,103.65888,71.6092
Hungary,HUN,1991,92.830414,102.789444,66.68337
Hungary,HUN,1992,98.91989,90.36,60.13497
Hungary,HUN,1993,87.67219,97.23777,54.169632
Hungary,HUN,1994,93.517555,98.196106,51.38704
Hungary,HUN,1995,89.09015,106.70389,50.546745
Hungary,HUN,1996,82.26264,119.06167,49.91668
Hungary,HUN,1997,84.15929,112.91389,47.68172
Hungary,HUN,1998,89.2766,113.69833,46.271748
Hungary,HUN,1999,85.230934,115.19583,48.17067
Hungary,HUN,2000,82.53138,112.30805,44.99306
Hungary,HUN,2001,79.73473,124.56472,42.749565
Hungary,HUN,2002,74.154396,125.72666,41.246876
Hungary,HUN,2003,72.27185,138.23471,42.21048
Hungary,HUN,2004,76.81962,136.21333,40.02382
Hungary,HUN,2005,87.88969,140.65251,35.593605
Hungary,HUN,2006,91.52184,133.24222,35.72894
Hungary,HUN,2007,91.20208,124.49722,36.334526
Hungary,HUN,2008,86.55902,122.822495,35.293922
Hungary,HUN,2009,84.2257,106.436386,29.717325
Hungary,HUN,2010,79.04674,114.15417,31.308727
Hungary,HUN,2011,77.140785,109.13528,31.54748
Hungary,HUN,2012,72.01762,97.39972,30.353474
Hungary,HUN,2013,70.43605,90.80139,26.576935
Hungary,HUN,2014,78.38166,81.19611,26.271076
Hungary,HUN,2015,83.99389,87.10667,27.226086
Hungary,HUN,2016,83.43875,93.36222,25.506508
Hungary,HUN,2017,90.39909,99.341385,26.144308
Hungary,HUN,2018,96.88958,96.22417,24.698467
Hungary,HUN,2019,97.93139,98.44,21.386988
Hungary,HUN,2020,89.379326,101.92972,19.594992
Hungary,HUN,2021,97.12005,108.104,15.946323
Hungary,HUN,2022,96.33963,91.7925,13.812908
Iceland,ISL,1965,5.612466,,0.07602083
Iceland,ISL,1966,6.051159,,0.055976667
Iceland,ISL,1967,5.871542,,0.043021385
Iceland,ISL,1968,6.2693133,,0.03397722
Iceland,ISL,1969,5.7495003,,0.02395511
Iceland,ISL,1970,5.8756347,,0.016010834
Iceland,ISL,1971,6.399699,,0.010999805
Iceland,ISL,1972,6.8569255,,0.007944305
Iceland,ISL,1973,7.9397244,,0.0050110277
Iceland,ISL,1974,7.4100266,,0.00403325
Iceland,ISL,1975,6.96041,,0.0027066665
Iceland,ISL,1976,6.9930778,,0.0027533332
Iceland,ISL,1977,7.313648,,0.0025083332
Iceland,ISL,1978,7.706604,,0.0021233333
Iceland,ISL,1979,7.482763,,0.18333
Iceland,ISL,1980,6.962151,,0.24443999
Iceland,ISL,1981,6.795264,,0.41554803
Iceland,ISL,1982,6.2100053,,0.38756803
Iceland,ISL,1983,6.033723,,0.5539439
Iceland,ISL,1984,6.2958694,,0.765592
Iceland,ISL,1985,6.2745476,,0.818528
Iceland,ISL,1986,6.3647695,,0.92198384
Iceland,ISL,1987,6.8829937,,0.73538387
Iceland,ISL,1988,7.1954055,,0.7415438
Iceland,ISL,1989,7.6968536,,0.792192
Iceland,ISL,1990,7.8472204,,0.7556561
Iceland,ISL,1991,7.3680167,,0.779528
Iceland,ISL,1992,7.940361,,0.6140719
Iceland,ISL,1993,8.238461,,0.63431996
Iceland,ISL,1994,8.346259,,0.62668806
Iceland,ISL,1995,8.396833,,0.7371681
Iceland,ISL,1996,9.381994,,0.73020804
Iceland,ISL,1997,9.207106,,0.757368
Iceland,ISL,1998,9.433033,,0.67990386
Iceland,ISL,1999,9.417009,,0.7951919
Iceland,ISL,2000,9.598543,,1.099672
Iceland,ISL,2001,9.007859,,1.192968
Iceland,ISL,2002,9.370295,,1.1883333
Iceland,ISL,2003,9.47095,,1.1666666
Iceland,ISL,2004,9.906974,,1.2222222
Iceland,ISL,2005,10.089533,,1.1666666
Iceland,ISL,2006,10.258592,,1.1944444
Iceland,ISL,2007,10.291719,0,1.2777778
Iceland,ISL,2008,9.528946,,1.1111112
Iceland,ISL,2009,8.832885,,1.0277778
Iceland,ISL,2010,8.459282,,1.0833333
Iceland,ISL,2011,8.344929,,1.0833333
Iceland,ISL,2012,8.255022,,1.1083333
Iceland,ISL,2013,8.627571,,1.275
Iceland,ISL,2014,9.023058,,1.0444444
Iceland,ISL,2015,9.844438,,1.1555555
Iceland,ISL,2016,10.8426285,,1.3444444
Iceland,ISL,2017,12.105062,,1.3333334
Iceland,ISL,2018,13.107481,,1.3333334
Iceland,ISL,2019,11.098069,,1.3055555
Iceland,ISL,2020,7.314262,,0
Iceland,ISL,2021,7.1961823,,0
Iceland,ISL,2022,9.825832,,0
India,IND,1965,146.99513,2.37252,413.40735
India,IND,1966,164.14967,2.66327,412.41534
India,IND,1967,169.36021,3.5587797,419.28525
India,IND,1968,189.77089,3.9542,433.8247
India,IND,1969,227.92883,4.74504,460.8412
India,IND,1970,226.89145,6.328466,436.80887
India,IND,1971,243.33246,6.7062187,442.8722
India,IND,1972,262.38324,7.3559065,467.68307
India,IND,1973,276.95908,7.3366566,461.44937
India,IND,1974,271.54297,8.303968,520.8561
India,IND,1975,278.0928,10.630812,559.9062
India,IND,1976,293.2587,12.914344,583.0348
India,IND,1977,315.044,13.792624,610.3462
India,IND,1978,342.3745,15.404812,590.66406
India,IND,1979,369.47275,19.158562,627.49286
India,IND,1980,376.81616,11.331031,659.565
India,IND,1981,405.65527,19.781782,742.1424
India,IND,1982,422.65634,25.934563,733.90405
India,IND,1983,444.35294,30.85775,779.04803
India,IND,1984,477.06702,35.340595,818.31085
India,IND,1985,517.6358,43.22828,857.39703
India,IND,1986,544.25946,60.40024,921.24005
India,IND,1987,561.7667,69.577,1011.6298
India,IND,1988,616.50073,81.50488,1085.5574
India,IND,1989,667.7726,96.904594,1179.941
India,IND,1990,694.05817,115.927345,1276.025
India,IND,1991,706.101,129.10802,1357.8776
India,IND,1992,744.1866,144.3469,1438.2565
India,IND,1993,752.0428,146.67085,1489.6254
India,IND,1994,808.2667,158.56918,1537.2871
India,IND,1995,901.3517,180.77829,1631.6134
India,IND,1996,972.76135,197.31721,1678.4825
India,IND,1997,1039.8557,214.52634,1755.3625
India,IND,1998,1113.5074,235.42874,1813.659
India,IND,1999,1222.579,241.23369,1796.674
India,IND,2000,1281.2372,253.62692,1911.1661
India,IND,2001,1285.0222,254.27748,1926.9531
India,IND,2002,1311.6343,265.54413,2012.7899
India,IND,2003,1336.1466,284.26898,2107.9834
India,IND,2004,1414.2178,306.69138,2243.5286
India,IND,2005,1438.144,343.25635,2456.1133
India,IND,2006,1519.2104,358.77188,2549.8647
India,IND,2007,1622.9005,388.1026,2790.2725
India,IND,2008,1704.7189,399.87665,3020.762
India,IND,2009,1793.4767,491.08084,3268.2656
India,IND,2010,1832.5693,589.6162,3348.546
India,IND,2011,1920.2164,602.85876,3478.864
India,IND,2012,2036.4174,556.9909,3787.818
India,IND,2013,2051.2622,490.193,4009.7288
India,IND,2014,2107.8127,485.01566,4401.073
India,IND,2015,2277.9543,478.0684,4490.47
India,IND,2016,2498.029,507.90982,4587.692
India,IND,2017,2571.897,535.9986,4737.1567
India,IND,2018,2688.0571,579.96277,4981.6016
India,IND,2019,2775.6797,592.4984,4989.023
India,IND,2020,2520.2527,603.6012,4714.672
India,IND,2021,2568.6013,620.8639,5359.929
India,IND,2022,2791.5835,581.8393,5581.4287
Indonesia,IDN,1965,72.54362,5.0750003,1.50027
Indonesia,IDN,1966,69.86446,5.1765,1.83754
Indonesia,IDN,1967,67.402794,6.32345,1.29093
Indonesia,IDN,1968,71.29931,6.42495,0.96528995
Indonesia,IDN,1969,76.334076,12.10895,1.163
Indonesia,IDN,1970,80.99267,12.5758505,1.01181
Indonesia,IDN,1971,83.943825,12.717949,1.163
Indonesia,IDN,1972,90.78368,12.47435,1.163
Indonesia,IDN,1973,108.37455,8.12,0.77921
Indonesia,IDN,1974,113.21974,11.43905,0.84898996
Indonesia,IDN,1975,129.84836,23.6495,1.0815899
Indonesia,IDN,1976,139.89664,23.852499,1.0815899
Indonesia,IDN,1977,164.95786,50.749996,1.163
Indonesia,IDN,1978,185.91681,58.667,1.5467899
Indonesia,IDN,1979,202.27559,75.719,2.326
Indonesia,IDN,1980,227.56357,71.3545,2.94239
Indonesia,IDN,1981,249.52278,71.253,3.1401
Indonesia,IDN,1982,259.33398,67.7005,2.96565
Indonesia,IDN,1983,253.85255,90.8425,2.96565
Indonesia,IDN,1984,273.57242,106.0675,3.10521
Indonesia,IDN,1985,268.883,125.454,10.467
Indonesia,IDN,1986,275.73636,135.2995,16.816978
Indonesia,IDN,1987,285.60983,139.96849,26.36521
Indonesia,IDN,1988,300.3827,148.596,27.539839
Indonesia,IDN,1989,318.60794,166.35849,41.33302
Indonesia,IDN,1990,366.26285,171.73029,39.787926
Indonesia,IDN,1991,390.09222,197.6868,40.266277
Indonesia,IDN,1992,420.5104,215.59589,49.1509
Indonesia,IDN,1993,448.4648,228.6911,57.296734
Indonesia,IDN,1994,443.34113,270.83142,57.316822
Indonesia,IDN,1995,490.8204,285.5844,63.077465
Indonesia,IDN,1996,527.91,297.3052,75.1889
Indonesia,IDN,1997,584.76495,310.1141,92.728874
Indonesia,IDN,1998,557.09625,298.9895,99.51191
Indonesia,IDN,1999,583.2287,324.91727,136.96399
Indonesia,IDN,2000,637.0121,330.0515,153.06941
Indonesia,IDN,2001,659.3886,341.34586,194.33177
Indonesia,IDN,2002,661.40906,371.03445,200.4558
Indonesia,IDN,2003,679.26227,395.58176,269.08673
Indonesia,IDN,2004,718.92255,362.02185,247.38066
Indonesia,IDN,2005,717.8884,363.9356,283.74945
Indonesia,IDN,2006,691.3363,371.11362,330.78885
Indonesia,IDN,2007,729.2266,346.4204,417.32904
Indonesia,IDN,2008,743.9419,396.94687,366.07092
Indonesia,IDN,2009,747.329,421.00803,378.3209
Indonesia,IDN,2010,791.23413,440.47586,429.6194
Indonesia,IDN,2011,848.44183,427.34302,496.26547
Indonesia,IDN,2012,892.10834,429.71207,505.70566
Indonesia,IDN,2013,862.60834,445.05484,440.75632
Indonesia,IDN,2014,859.07697,440.41812,469.06967
Indonesia,IDN,2015,819.179,457.5555,532.274
Indonesia,IDN,2016,790.2185,446.30768,544.31616
Indonesia,IDN,2017,847.52,432.15338,566.1091
Indonesia,IDN,2018,874.40015,445.28586,655.7294
Indonesia,IDN,2019,852.2376,439.9881,801.23114
Indonesia,IDN,2020,750.0387,375.17645,765.3798
Indonesia,IDN,2021,780.8616,370.80698,763.22955
Indonesia,IDN,2022,851.1989,370.14996,1216.5106
Iran,IRN,1965,81.939705,7.8132787,2.45393
Iran,IRN,1966,89.68452,8.191686,2.69816
Iran,IRN,1967,99.205444,8.587943,2.97728
Iran,IRN,1968,109.47246,9.173319,3.27966
Iran,IRN,1969,119.565926,10.763926,3.6169298
Iran,IRN,1970,129.19635,25.524555,3.98909
Iran,IRN,1971,141.64664,29.54346,2.8104126
Iran,IRN,1972,157.65855,33.817947,4.391081
Iran,IRN,1973,189.24191,41.07707,7.3832474
Iran,IRN,1974,219.959,41.76508,8.086142
Iran,IRN,1975,257.91962,42.60883,14.979475
Iran,IRN,1976,292.3251,47.99568,14.805024
Iran,IRN,1977,339.15933,49.080723,14.977358
Iran,IRN,1978,340.1507,38.008427,9.15167
Iran,IRN,1979,357.92117,50.920696,13.20983
Iran,IRN,1980,330.28473,45.35404,13.911492
Iran,IRN,1981,328.61838,49.280403,11.616998
Iran,IRN,1982,357.87906,67.49103,15.668668
Iran,IRN,1983,435.68042,77.13311,14.783498
Iran,IRN,1984,471.64413,89.78872,11.429499
Iran,IRN,1985,518.38904,96.86437,11.244663
Iran,IRN,1986,478.29694,93.05474,11.074993
Iran,IRN,1987,498.83618,113.91767,10.89417
Iran,IRN,1988,500.27936,123.674675,11.242
Iran,IRN,1989,536.6414,156.16835,8.25916
Iran,IRN,1990,553.2112,227.9851,8.261172
Iran,IRN,1991,586.54645,265.31036,11.791994
Iran,IRN,1992,630.6393,305.18286,10.385508
Iran,IRN,1993,691.70404,165.13165,12.766506
Iran,IRN,1994,714.48303,261.0528,12.817841
Iran,IRN,1995,702.64813,318.67996,12.004997
Iran,IRN,1996,737.46826,374.79382,12.55833
Iran,IRN,1997,758.171,397.5235,12.872003
Iran,IRN,1998,736.06213,462.31348,14.989162
Iran,IRN,1999,752.2657,549.7264,14.264881
Iran,IRN,2000,775.7112,594.40875,15.1596575
Iran,IRN,2001,799.74396,665.327,14.8619995
Iran,IRN,2002,806.6087,782.20325,14.081556
Iran,IRN,2003,810.28345,802.7674,15.257164
Iran,IRN,2004,848.9064,932.5601,15.971223
Iran,IRN,2005,910.1544,970.46906,18.102768
Iran,IRN,2006,991.9344,1057.84,17.473772
Iran,IRN,2007,999.07385,1185.5222,18.215395
Iran,IRN,2008,1029.7059,1257.8671,14.342342
Iran,IRN,2009,1002.67725,1347.9441,9.255012
Iran,IRN,2010,935.3785,1443.894,13.363621
Iran,IRN,2011,953.4409,1531.9261,13.733183
Iran,IRN,2012,982.9681,1525.4553,10.651124
Iran,IRN,2013,1049.0637,1538.3448,8.86266
Iran,IRN,2014,961.54517,1734.0094,10.552486
Iran,IRN,2015,847.475,1840.1948,12.6951065
Iran,IRN,2016,846.62683,1963.1904,10.559657
Iran,IRN,2017,859.2895,2050.0398,11.981637
Iran,IRN,2018,899.0051,2126.4338,15.848832
Iran,IRN,2019,946.3437,2183.8955,18.932867
Iran,IRN,2020,908.09296,2367.6733,21.418182
Iran,IRN,2021,924.24023,2364.6533,19.573114
Iran,IRN,2022,1025.3413,2289.1401,21.138962
Iraq,IRQ,1965,18.0648,4.731,
Iraq,IRQ,1966,19.331001,5.7665,
Iraq,IRQ,1967,20.708927,4.598,
Iraq,IRQ,1968,22.232122,4.6075,
Iraq,IRQ,1969,23.810186,7.239,
Iraq,IRQ,1970,31.23763,7.4099994,
Iraq,IRQ,1971,33.480137,8.7875,
Iraq,IRQ,1972,40.729267,8.882501,
Iraq,IRQ,1973,39.85893,8.645,
Iraq,IRQ,1974,39.219147,7.942,
Iraq,IRQ,1975,39.173504,12.3025,
Iraq,IRQ,1976,47.936947,17.1475,
Iraq,IRQ,1977,56.694485,11.190999,
Iraq,IRQ,1978,60.07625,11.5995,
Iraq,IRQ,1979,72.68304,16.6345,
Iraq,IRQ,1980,87.15146,12.169499,
Iraq,IRQ,1981,87.05761,5.89,
Iraq,IRQ,1982,89.89552,6.46,
Iraq,IRQ,1983,106.477165,4.4649997,
Iraq,IRQ,1984,117.48462,5.6049995,
Iraq,IRQ,1985,133.38356,8.075,
Iraq,IRQ,1986,148.50926,14.725,
Iraq,IRQ,1987,151.35135,35.625,
Iraq,IRQ,1988,164.53358,53.2,
Iraq,IRQ,1989,186.97928,61.274998,
Iraq,IRQ,1990,186.16296,37.809998,
Iraq,IRQ,1991,127.15833,16.529999,
Iraq,IRQ,1992,201.08778,21.564999,
Iraq,IRQ,1993,273.90445,24.224998,
